timestamp,step,loss,l1,ssim,pts_M,fru_M,fru_pct,alloc_gb,rsv_gb,peak_gb,sh,elapsed
2026-03-12 12:20:21,9829,0.0756,0.0456,0.264,3.96,1.23,31.0,0.86,2.13,2.07,3,571.4
2026-03-12 12:20:21,9830,0.0707,0.0367,0.1697,3.96,0.75,19.0,0.81,1.85,2.07,3,571.5
2026-03-12 12:20:21,9831,0.0653,0.0276,0.1759,3.96,1.14,28.7,0.9,2.32,2.07,3,571.5
2026-03-12 12:20:21,9832,0.0773,0.0519,0.2682,3.96,0.93,23.6,0.85,1.91,2.07,3,571.6
2026-03-12 12:20:21,9833,0.0763,0.0373,0.225,3.96,1.05,26.4,0.88,1.95,2.07,3,571.7
2026-03-12 12:20:21,9834,0.0776,0.0437,0.2238,3.96,0.83,21.1,0.82,1.82,2.07,3,571.8
2026-03-12 12:20:21,9835,0.09,0.0568,0.3157,3.96,0.81,20.5,0.82,1.81,2.07,3,571.8
2026-03-12 12:20:21,9836,0.0802,0.0301,0.2065,3.96,0.89,22.4,0.84,1.84,2.07,3,571.9
2026-03-12 12:20:21,9837,0.0739,0.0311,0.1975,3.96,1.2,30.3,0.86,2.06,2.07,3,572.0
2026-03-12 12:20:21,9838,0.0667,0.0272,0.1704,3.96,1.14,28.7,0.91,2.04,2.07,3,572.1
2026-03-12 12:20:22,9839,0.0752,0.0478,0.2492,3.96,0.9,22.8,0.84,1.91,2.07,3,572.1
2026-03-12 12:20:22,9840,0.088,0.0621,0.2875,3.96,1.15,29.1,0.91,2.04,2.07,3,572.2
2026-03-12 12:20:22,9841,0.1058,0.067,0.3949,3.96,0.64,16.1,0.77,1.58,2.07,3,572.3
2026-03-12 12:20:22,9842,0.0985,0.0506,0.2353,3.96,1.17,29.6,0.91,2.05,2.07,3,572.4
2026-03-12 12:20:22,9843,0.0878,0.0364,0.213,3.96,0.55,13.9,0.75,1.63,2.07,3,572.4
2026-03-12 12:20:22,9844,0.0792,0.0301,0.2108,3.96,1.03,26.0,0.88,1.79,2.07,3,572.5
2026-03-12 12:20:22,9845,0.0826,0.046,0.2544,3.96,1.29,32.6,0.88,2.47,2.07,3,572.6
2026-03-12 12:20:22,9846,0.0883,0.054,0.2685,3.96,1.13,28.5,0.91,2.05,2.07,3,572.7
2026-03-12 12:20:22,9847,0.0866,0.0416,0.2534,3.96,0.59,14.8,0.76,1.55,2.07,3,572.8
2026-03-12 12:20:22,9848,0.0779,0.0301,0.204,3.96,0.98,24.7,0.87,1.76,2.07,3,572.8
2026-03-12 12:20:22,9849,0.074,0.0317,0.2139,3.96,0.97,24.5,0.87,1.92,2.07,3,572.9
2026-03-12 12:20:22,9850,0.0665,0.0282,0.1641,3.96,1.11,28.1,0.9,2.18,2.07,3,573.0
2026-03-12 12:20:22,9851,0.0698,0.0404,0.2122,3.96,1.02,25.6,0.87,1.97,2.07,3,573.0
2026-03-12 12:20:22,9852,0.0655,0.0296,0.1766,3.96,0.9,22.6,0.85,1.91,2.07,3,573.1
2026-03-12 12:20:23,9853,0.0672,0.032,0.2215,3.96,1.21,30.6,0.86,2.01,2.07,3,573.2
2026-03-12 12:20:23,9854,0.0806,0.0484,0.3093,3.96,1.42,35.9,0.92,2.29,2.07,3,573.3
2026-03-12 12:20:23,9855,0.0775,0.0346,0.2259,3.96,0.66,16.8,0.8,1.72,2.07,3,573.4
2026-03-12 12:20:23,9856,0.069,0.0269,0.1734,3.96,1.08,27.3,0.9,2.05,2.07,3,573.5
2026-03-12 12:20:23,9857,0.0746,0.0413,0.2501,3.96,0.72,18.3,0.8,1.73,2.07,3,573.6
2026-03-12 12:20:23,9858,0.0788,0.0438,0.2496,3.96,1.16,29.2,0.91,2.29,2.07,3,573.6
2026-03-12 12:20:23,9859,0.0855,0.0477,0.2876,3.96,0.87,21.9,0.83,1.98,2.07,3,573.7
2026-03-12 12:20:23,9860,0.083,0.0374,0.246,3.96,1.18,29.7,0.91,2.0,2.07,3,573.8
2026-03-12 12:20:23,9861,0.0868,0.0461,0.2783,3.96,0.79,20.0,0.82,1.79,2.07,3,573.9
2026-03-12 12:20:23,9862,0.0903,0.0467,0.2905,3.96,1.43,36.0,0.91,2.23,2.07,3,574.0
2026-03-12 12:20:23,9863,0.0844,0.0403,0.2171,3.96,0.84,21.3,0.84,1.76,2.07,3,574.1
2026-03-12 12:20:23,9864,0.0711,0.0254,0.1541,3.96,1.11,28.0,0.9,1.96,2.07,3,574.1
2026-03-12 12:20:24,9865,0.1049,0.0785,0.4637,3.96,0.64,16.2,0.78,1.71,2.07,3,574.2
2026-03-12 12:20:24,9866,0.1088,0.0586,0.3398,3.96,0.83,20.9,0.83,1.66,2.07,3,574.3
2026-03-12 12:20:24,9867,0.0941,0.0356,0.217,3.96,0.63,16.0,0.78,1.6,2.07,3,574.3
2026-03-12 12:20:24,9868,0.0929,0.0445,0.2781,3.96,1.5,37.8,0.93,2.15,2.07,3,574.4
2026-03-12 12:20:24,9869,0.0922,0.0521,0.2472,3.96,1.14,28.8,0.92,2.03,2.07,3,574.5
2026-03-12 12:20:24,9870,0.0816,0.0307,0.2055,3.96,1.11,27.9,0.9,2.15,2.07,3,574.6
2026-03-12 12:20:24,9871,0.0782,0.0384,0.2121,3.96,1.14,28.7,0.91,2.17,2.07,3,574.7
2026-03-12 12:20:24,9872,0.0734,0.0312,0.2065,3.96,0.96,24.2,0.86,1.9,2.07,3,574.7
2026-03-12 12:20:24,9873,0.0704,0.0342,0.1923,3.96,1.13,28.7,0.9,1.97,2.07,3,574.8
2026-03-12 12:20:24,9874,0.0657,0.0284,0.1793,3.96,1.11,28.0,0.9,2.15,2.07,3,574.9
2026-03-12 12:20:24,9875,0.077,0.0538,0.2542,3.96,0.76,19.3,0.81,1.83,2.07,3,575.0
2026-03-12 12:20:24,9876,0.0805,0.042,0.2611,3.96,0.92,23.2,0.85,1.88,2.07,3,575.0
2026-03-12 12:20:24,9877,0.0706,0.0276,0.1687,3.96,0.99,25.1,0.88,2.08,2.07,3,575.1
2026-03-12 12:20:25,9878,0.083,0.0568,0.2804,3.96,1.27,32.2,0.88,2.01,2.07,3,575.2
2026-03-12 12:20:25,9879,0.0797,0.0346,0.2349,3.96,0.72,18.1,0.81,1.8,2.07,3,575.3
2026-03-12 12:20:25,9880,0.0748,0.0314,0.2121,3.96,0.97,24.6,0.86,2.02,2.07,3,575.4
2026-03-12 12:20:25,9881,0.07,0.0286,0.1997,3.96,1.09,27.6,0.9,2.26,2.07,3,575.4
2026-03-12 12:20:25,9882,0.0723,0.0318,0.2511,3.96,0.91,23.0,0.85,2.0,2.07,3,575.5
2026-03-12 12:20:25,9883,0.0684,0.029,0.1973,3.96,0.86,21.8,0.84,1.98,2.07,3,575.6
2026-03-12 12:20:25,9884,0.07,0.0391,0.2051,3.96,1.04,26.2,0.88,2.38,2.07,3,575.6
2026-03-12 12:20:25,9885,0.0748,0.0367,0.2628,3.96,0.67,16.9,0.78,1.65,2.07,3,575.7
2026-03-12 12:20:25,9886,0.0764,0.0356,0.2522,3.96,0.64,16.3,0.78,1.52,2.07,3,575.7
2026-03-12 12:20:25,9887,0.0851,0.0518,0.2837,3.96,1.3,32.7,0.88,1.97,2.07,3,575.8
2026-03-12 12:20:25,9888,0.0795,0.0362,0.2108,3.96,1.29,32.6,0.89,2.07,2.07,3,576.0
2026-03-12 12:20:25,9889,0.0941,0.0581,0.3473,3.96,0.64,16.1,0.78,1.74,2.07,3,576.1
2026-03-12 12:20:25,9890,0.094,0.0533,0.2564,3.96,1.16,29.2,0.91,2.03,2.07,3,576.1
2026-03-12 12:20:26,9891,0.0911,0.0479,0.2426,3.96,0.89,22.5,0.84,1.88,2.07,3,576.2
2026-03-12 12:20:26,9892,0.0851,0.0333,0.2475,3.96,0.92,23.3,0.85,2.04,2.07,3,576.3
2026-03-12 12:20:26,9893,0.0784,0.0374,0.1912,3.96,1.1,27.7,0.9,1.98,2.07,3,576.3
2026-03-12 12:20:26,9894,0.0794,0.035,0.2643,3.96,1.01,25.6,0.87,1.96,2.07,3,576.4
2026-03-12 12:20:26,9895,0.0719,0.0282,0.1906,3.96,1.07,27.0,0.89,1.98,2.07,3,576.5
2026-03-12 12:20:26,9896,0.091,0.0689,0.3225,3.96,0.92,23.3,0.85,1.92,2.07,3,576.6
2026-03-12 12:20:26,9897,0.0805,0.0305,0.2018,3.96,1.09,27.4,0.89,2.15,2.07,3,576.6
2026-03-12 12:20:26,9898,0.0755,0.0327,0.2089,3.96,1.23,31.1,0.87,2.11,2.07,3,576.7
2026-03-12 12:20:26,9899,0.0674,0.0273,0.1672,3.96,1.1,27.7,0.9,2.18,2.07,3,576.8
2026-03-12 12:20:26,9900,0.0783,0.051,0.2691,3.96,0.71,18.0,0.79,1.83,2.07,3,576.9
2026-03-12 12:20:28,9901,0.0925,0.0599,0.33,3.98,0.86,21.7,0.84,1.94,2.07,3,578.5
2026-03-12 12:20:28,9902,0.0921,0.0487,0.2624,3.98,0.7,17.6,0.79,1.6,2.07,3,578.7
2026-03-12 12:20:28,9903,0.0856,0.0337,0.245,3.98,0.68,17.1,0.78,1.52,2.07,3,578.7
2026-03-12 12:20:28,9904,0.0798,0.0398,0.1957,3.98,0.79,19.8,0.81,1.82,2.07,3,578.8
2026-03-12 12:20:28,9905,0.081,0.0376,0.2643,3.98,0.66,16.5,0.78,1.52,2.07,3,578.9
2026-03-12 12:20:28,9906,0.079,0.0364,0.2342,3.98,0.99,24.8,0.87,2.1,2.07,3,578.9
2026-03-12 12:20:28,9907,0.0695,0.0283,0.1633,3.98,1.0,25.0,0.87,2.16,2.07,3,579.0
2026-03-12 12:20:28,9908,0.0659,0.0281,0.1898,3.98,1.05,26.4,0.88,2.21,2.07,3,579.1
2026-03-12 12:20:29,9909,0.0687,0.0338,0.2292,3.98,1.21,30.2,0.86,2.1,2.07,3,579.2
2026-03-12 12:20:29,9910,0.0783,0.054,0.2481,3.98,0.91,22.9,0.86,1.98,2.07,3,579.3
2026-03-12 12:20:29,9911,0.0776,0.0411,0.2187,3.98,1.11,27.9,0.89,2.08,2.07,3,579.3
2026-03-12 12:20:29,9912,0.0713,0.0313,0.1842,3.98,1.14,28.7,0.91,2.3,2.07,3,579.4
2026-03-12 12:20:29,9913,0.0753,0.0367,0.2599,3.98,0.94,23.5,0.86,1.99,2.07,3,579.5
2026-03-12 12:20:29,9914,0.08,0.0449,0.2559,3.98,0.72,18.0,0.8,1.67,2.07,3,579.5
2026-03-12 12:20:29,9915,0.0705,0.0277,0.1696,3.98,1.0,25.2,0.87,1.82,2.07,3,579.6
2026-03-12 12:20:29,9916,0.0899,0.0596,0.3571,3.98,1.11,27.7,0.9,2.06,2.07,3,579.7
2026-03-12 12:20:29,9917,0.082,0.0341,0.2139,3.98,0.6,15.0,0.77,1.61,2.07,3,579.8
2026-03-12 12:20:29,9918,0.0826,0.0421,0.2494,3.98,0.85,21.4,0.83,1.74,2.07,3,579.8
2026-03-12 12:20:29,9919,0.0789,0.0408,0.2033,3.98,0.57,14.4,0.76,1.6,2.07,3,579.9
2026-03-12 12:20:29,9920,0.0744,0.032,0.2101,3.98,0.88,22.0,0.84,1.75,2.07,3,579.9
2026-03-12 12:20:29,9921,0.0768,0.0385,0.2479,3.98,1.08,27.2,0.89,2.04,2.07,3,580.0
2026-03-12 12:20:29,9922,0.0751,0.0451,0.1823,3.98,0.67,16.8,0.78,1.64,2.07,3,580.1
2026-03-12 12:20:30,9923,0.0771,0.036,0.2566,3.98,0.92,23.0,0.85,1.77,2.07,3,580.1
2026-03-12 12:20:30,9924,0.0749,0.03,0.2376,3.98,1.01,25.3,0.87,1.99,2.07,3,580.2
2026-03-12 12:20:30,9925,0.0767,0.0397,0.2384,3.98,0.94,23.5,0.85,1.8,2.07,3,580.3
2026-03-12 12:20:30,9926,0.0904,0.0552,0.3333,3.98,1.44,36.2,0.91,2.51,2.07,3,580.4
2026-03-12 12:20:30,9927,0.0864,0.0365,0.2567,3.98,0.81,20.2,0.84,1.8,2.07,3,580.5
2026-03-12 12:20:30,9928,0.0985,0.0647,0.3244,3.98,1.04,26.0,0.88,1.92,2.07,3,580.6
2026-03-12 12:20:30,9929,0.0865,0.0359,0.1987,3.98,0.74,18.6,0.8,1.77,2.07,3,580.6
2026-03-12 12:20:30,9930,0.084,0.0363,0.2562,3.98,0.89,22.3,0.85,1.85,2.07,3,580.7
2026-03-12 12:20:30,9931,0.0856,0.0402,0.2791,3.98,0.68,17.0,0.79,1.61,2.07,3,580.8
2026-03-12 12:20:30,9932,0.0762,0.0299,0.191,3.98,1.03,25.9,0.88,1.92,2.07,3,580.8
2026-03-12 12:20:30,9933,0.0745,0.0323,0.2304,3.98,1.12,28.2,0.9,2.16,2.07,3,580.9
2026-03-12 12:20:30,9934,0.0932,0.0625,0.356,3.98,1.34,33.7,0.89,2.15,2.07,3,581.0
2026-03-12 12:20:30,9935,0.0832,0.0317,0.2139,3.98,0.98,24.5,0.87,2.06,2.07,3,581.1
2026-03-12 12:20:31,9936,0.0943,0.0564,0.3298,3.98,0.96,24.2,0.86,1.99,2.07,3,581.2
2026-03-12 12:20:31,9937,0.0882,0.0389,0.2399,3.98,1.05,26.3,0.88,2.04,2.07,3,581.2
2026-03-12 12:20:31,9938,0.0929,0.0552,0.2783,3.98,1.07,27.0,0.89,2.07,2.07,3,581.3
2026-03-12 12:20:31,9939,0.086,0.0452,0.198,3.98,0.61,15.3,0.77,1.54,2.07,3,581.4
2026-03-12 12:20:31,9940,0.1109,0.0771,0.4321,3.98,0.53,13.2,0.75,1.42,2.07,3,581.4
2026-03-12 12:20:31,9941,0.1058,0.0585,0.257,3.98,1.08,27.2,0.89,1.99,2.07,3,581.5
2026-03-12 12:20:31,9942,0.0927,0.0343,0.2278,3.98,1.05,26.3,0.88,2.05,2.07,3,581.6
2026-03-12 12:20:31,9943,0.0891,0.0398,0.259,3.98,0.63,15.9,0.77,1.65,2.07,3,581.6
2026-03-12 12:20:31,9944,0.0899,0.051,0.2515,3.98,0.84,21.1,0.83,1.76,2.07,3,581.7
2026-03-12 12:20:31,9945,0.0826,0.0368,0.2113,3.98,0.82,20.6,0.82,1.89,2.07,3,581.8
2026-03-12 12:20:31,9946,0.0953,0.0537,0.3576,3.98,0.55,13.7,0.75,1.51,2.07,3,581.8
2026-03-12 12:20:31,9947,0.0889,0.0379,0.2442,3.98,1.06,26.5,0.89,2.1,2.07,3,581.9
2026-03-12 12:20:31,9948,0.0923,0.0505,0.2852,3.98,1.04,26.2,0.88,2.27,2.07,3,582.0
2026-03-12 12:20:31,9949,0.0846,0.0337,0.2311,3.98,0.85,21.4,0.84,1.84,2.07,3,582.0
2026-03-12 12:20:31,9950,0.0955,0.0557,0.336,3.98,0.91,22.9,0.85,1.84,2.07,3,582.1
2026-03-12 12:20:32,9951,0.0962,0.0475,0.2963,3.98,1.37,34.5,0.9,2.43,2.07,3,582.2
2026-03-12 12:20:32,9952,0.0818,0.0295,0.1837,3.98,0.93,23.4,0.87,2.09,2.07,3,582.3
2026-03-12 12:20:32,9953,0.0821,0.0382,0.2591,3.98,1.25,31.3,0.87,2.14,2.07,3,582.4
2026-03-12 12:20:32,9954,0.0837,0.0441,0.2543,3.98,0.8,20.1,0.83,1.73,2.07,3,582.5
2026-03-12 12:20:32,9955,0.0796,0.0363,0.2224,3.98,0.85,21.4,0.83,1.81,2.07,3,582.6
2026-03-12 12:20:32,9956,0.0833,0.0446,0.266,3.98,0.98,24.5,0.87,1.88,2.07,3,582.6
2026-03-12 12:20:32,9957,0.0813,0.0386,0.2368,3.98,1.02,25.7,0.87,2.08,2.07,3,582.7
2026-03-12 12:20:32,9958,0.0941,0.0487,0.3711,3.98,1.31,32.9,0.89,2.09,2.07,3,582.8
2026-03-12 12:20:32,9959,0.0869,0.0339,0.2453,3.98,0.82,20.7,0.85,1.7,2.07,3,582.9
2026-03-12 12:20:32,9960,0.0997,0.0672,0.3251,3.98,1.06,26.7,0.89,1.96,2.07,3,583.0
2026-03-12 12:20:32,9961,0.0953,0.0405,0.2818,3.98,1.05,26.3,0.88,2.0,2.07,3,583.1
2026-03-12 12:20:32,9962,0.0961,0.0497,0.2877,3.98,1.02,25.5,0.87,1.97,2.07,3,583.1
2026-03-12 12:20:33,9963,0.0957,0.055,0.2551,3.98,1.34,33.5,0.89,2.04,2.07,3,583.2
2026-03-12 12:20:33,9964,0.096,0.0502,0.2822,3.98,0.74,18.6,0.81,1.71,2.07,3,583.3
2026-03-12 12:20:33,9965,0.0842,0.0312,0.2071,3.98,1.08,27.2,0.89,2.14,2.07,3,583.4
2026-03-12 12:20:33,9966,0.0873,0.0445,0.2823,3.98,0.85,21.4,0.83,1.89,2.07,3,583.5
2026-03-12 12:20:33,9967,0.0839,0.0354,0.2521,3.98,1.26,31.6,0.87,2.1,2.07,3,583.6
2026-03-12 12:20:33,9968,0.0794,0.0336,0.2289,3.98,1.26,31.6,0.88,2.03,2.07,3,583.7
2026-03-12 12:20:33,9969,0.0932,0.0617,0.3223,3.98,0.61,15.3,0.78,1.58,2.07,3,583.8
2026-03-12 12:20:33,9970,0.0801,0.0304,0.1811,3.98,1.14,28.5,0.91,2.08,2.07,3,583.8
2026-03-12 12:20:33,9971,0.0751,0.0349,0.1975,3.98,1.3,32.6,0.88,2.27,2.07,3,584.0
2026-03-12 12:20:33,9972,0.0761,0.0391,0.2318,3.98,0.98,24.5,0.87,2.1,2.07,3,584.1
2026-03-12 12:20:34,9973,0.0746,0.0347,0.2234,3.98,0.63,15.9,0.77,1.53,2.07,3,584.2
2026-03-12 12:20:34,9974,0.0878,0.0632,0.2856,3.98,0.93,23.3,0.85,1.8,2.07,3,584.3
2026-03-12 12:20:34,9975,0.0891,0.0445,0.2768,3.98,1.44,36.0,0.91,2.16,2.07,3,584.4
2026-03-12 12:20:34,9976,0.0781,0.0305,0.1861,3.98,1.24,31.2,0.88,2.04,2.07,3,584.5
2026-03-12 12:20:34,9977,0.0872,0.0472,0.3155,3.98,0.55,13.7,0.76,1.55,2.07,3,584.6
2026-03-12 12:20:34,9978,0.1048,0.0688,0.3812,3.98,0.53,13.2,0.75,1.42,2.07,3,584.6
2026-03-12 12:20:34,9979,0.0884,0.0331,0.1869,3.98,1.14,28.7,0.9,2.03,2.07,3,584.7
2026-03-12 12:20:34,9980,0.075,0.0272,0.1659,3.98,1.0,25.2,0.87,2.15,2.07,3,584.8
2026-03-12 12:20:34,9981,0.0763,0.0456,0.2082,3.98,1.34,33.5,0.89,2.0,2.07,3,584.9
2026-03-12 12:20:34,9982,0.0815,0.0481,0.255,3.98,0.72,18.0,0.81,1.71,2.07,3,585.0
2026-03-12 12:20:34,9983,0.0853,0.0479,0.2625,3.98,1.3,32.7,0.88,2.05,2.07,3,585.1
2026-03-12 12:20:35,9984,0.0821,0.0342,0.2499,3.98,1.02,25.7,0.88,2.12,2.07,3,585.2
2026-03-12 12:20:35,9985,0.0787,0.0371,0.2196,3.98,0.94,23.5,0.85,2.08,2.07,3,585.2
2026-03-12 12:20:35,9986,0.0813,0.0496,0.2276,3.98,0.91,22.9,0.85,2.0,2.07,3,585.3
2026-03-12 12:20:35,9987,0.0853,0.0457,0.2741,3.98,0.87,21.9,0.83,1.83,2.07,3,585.4
2026-03-12 12:20:35,9988,0.0877,0.0493,0.2586,3.98,1.15,28.8,0.91,2.03,2.07,3,585.4
2026-03-12 12:20:35,9989,0.0764,0.0274,0.1882,3.98,1.04,26.0,0.88,2.16,2.07,3,585.5
2026-03-12 12:20:35,9990,0.0756,0.0347,0.2334,3.98,0.89,22.3,0.85,2.1,2.07,3,585.6
2026-03-12 12:20:35,9991,0.075,0.0335,0.2356,3.98,0.99,24.8,0.87,2.09,2.07,3,585.6
2026-03-12 12:20:35,9992,0.0726,0.0301,0.2248,3.98,1.01,25.3,0.87,2.1,2.07,3,585.7
2026-03-12 12:20:35,9993,0.075,0.037,0.2444,3.98,1.19,29.8,0.91,2.39,2.07,3,585.8
2026-03-12 12:20:35,9994,0.0682,0.029,0.1744,3.98,0.9,22.6,0.85,2.08,2.07,3,585.9
2026-03-12 12:20:35,9995,0.0757,0.0467,0.2482,3.98,0.7,17.6,0.79,1.59,2.07,3,585.9
2026-03-12 12:20:35,9996,0.0792,0.0437,0.247,3.98,0.72,18.0,0.8,1.51,2.07,3,586.0
2026-03-12 12:20:35,9997,0.0756,0.0377,0.2008,3.98,1.11,27.9,0.9,2.03,2.07,3,586.0
2026-03-12 12:20:35,9998,0.0684,0.0281,0.1759,3.98,1.08,27.2,0.89,2.02,2.07,3,586.1
2026-03-12 12:20:36,9999,0.0695,0.0328,0.2241,3.98,0.67,16.8,0.79,1.62,2.07,3,586.2
2026-03-12 12:20:36,10000,0.0671,0.0311,0.1935,3.98,0.88,22.0,0.84,1.72,2.07,3,586.9
2026-03-12 12:20:38,10001,0.0775,0.0465,0.2789,4.01,0.8,19.9,0.83,1.95,2.07,3,588.4
2026-03-12 12:20:38,10002,0.0986,0.0656,0.3891,4.01,0.65,16.1,0.78,1.76,2.07,3,588.6
2026-03-12 12:20:38,10003,0.0925,0.0415,0.2511,4.01,1.1,27.4,0.9,2.17,2.07,3,588.7
2026-03-12 12:20:38,10004,0.079,0.0281,0.1807,4.01,1.15,28.8,0.92,2.21,2.07,3,588.8
2026-03-12 12:20:38,10005,0.074,0.0359,0.1888,4.01,1.11,27.7,0.91,2.19,2.07,3,588.8
2026-03-12 12:20:38,10006,0.0842,0.0558,0.2752,4.01,1.15,28.5,0.91,2.21,2.07,3,588.9
2026-03-12 12:20:38,10007,0.0882,0.05,0.2701,4.01,1.05,26.2,0.89,2.16,2.07,3,589.0
2026-03-12 12:20:38,10008,0.0859,0.0461,0.2276,4.01,0.85,21.1,0.84,1.85,2.07,3,589.1
2026-03-12 12:20:38,10009,0.0797,0.0396,0.1939,4.01,0.58,14.4,0.77,1.52,2.07,3,589.1
2026-03-12 12:20:39,10010,0.073,0.0292,0.1977,4.01,1.13,28.2,0.91,2.0,2.07,3,589.2
2026-03-12 12:20:39,10011,0.0863,0.0481,0.3397,4.01,1.32,32.9,0.89,2.09,2.07,3,589.3
2026-03-12 12:20:39,10012,0.0953,0.0544,0.3261,4.01,1.45,36.2,0.93,2.53,2.07,3,589.4
2026-03-12 12:20:39,10013,0.0853,0.036,0.2079,4.01,1.15,28.7,0.93,2.12,2.07,3,589.5
2026-03-12 12:20:39,10014,0.0893,0.0527,0.2657,4.01,1.09,27.0,0.9,2.04,2.07,3,589.6
2026-03-12 12:20:39,10015,0.0842,0.0337,0.2473,4.01,0.94,23.4,0.86,1.97,2.07,3,589.7
2026-03-12 12:20:39,10016,0.0856,0.0431,0.266,4.01,1.39,34.5,0.91,2.41,2.07,3,589.8
2026-03-12 12:20:39,10017,0.0853,0.0424,0.2549,4.01,0.73,18.2,0.82,1.72,2.07,3,589.9
2026-03-12 12:20:39,10018,0.0862,0.0477,0.2473,4.01,0.83,20.8,0.84,1.65,2.07,3,590.0
2026-03-12 12:20:39,10019,0.0764,0.0302,0.1872,4.01,1.12,27.8,0.91,2.01,2.07,3,590.0
2026-03-12 12:20:39,10020,0.0751,0.0375,0.2163,4.01,0.56,13.8,0.76,1.61,2.07,3,590.1
2026-03-12 12:20:40,10021,0.0892,0.0581,0.319,4.01,0.87,21.7,0.85,1.69,2.07,3,590.2
2026-03-12 12:20:40,10022,0.0773,0.0282,0.1843,4.01,1.04,26.0,0.89,1.96,2.07,3,590.2
2026-03-12 12:20:40,10023,0.0765,0.0396,0.2178,4.01,0.63,15.7,0.78,1.62,2.07,3,590.3
2026-03-12 12:20:40,10024,0.0743,0.0331,0.223,4.01,1.06,26.3,0.89,1.96,2.07,3,590.4
2026-03-12 12:20:40,10025,0.0687,0.029,0.1854,4.01,1.15,28.8,0.92,2.21,2.07,3,590.5
2026-03-12 12:20:40,10026,0.0794,0.0543,0.2599,4.01,1.17,29.2,0.92,2.07,2.07,3,590.5
2026-03-12 12:20:40,10027,0.081,0.0439,0.242,4.01,1.24,30.9,0.88,2.19,2.07,3,590.6
2026-03-12 12:20:40,10028,0.0813,0.0371,0.26,4.01,0.68,16.8,0.8,1.74,2.07,3,590.7
2026-03-12 12:20:40,10029,0.1103,0.0774,0.4593,4.01,0.65,16.3,0.78,1.63,2.07,3,590.8
2026-03-12 12:20:40,10030,0.0937,0.0395,0.1865,4.01,0.79,19.8,0.82,1.84,2.07,3,590.8
2026-03-12 12:20:40,10031,0.086,0.0346,0.2341,4.01,0.73,18.1,0.81,1.69,2.07,3,590.9
2026-03-12 12:20:40,10032,0.0809,0.0352,0.2248,4.01,1.0,24.9,0.88,1.87,2.07,3,591.0
2026-03-12 12:20:40,10033,0.0741,0.0293,0.2031,4.01,0.91,22.6,0.86,1.86,2.07,3,591.0
2026-03-12 12:20:40,10034,0.0732,0.0328,0.2281,4.01,0.92,23.0,0.86,1.87,2.07,3,591.1
2026-03-12 12:20:41,10035,0.09,0.0586,0.3417,4.01,0.84,20.9,0.84,1.83,2.07,3,591.2
2026-03-12 12:20:41,10036,0.0807,0.0435,0.1589,4.01,0.64,16.0,0.78,1.68,2.07,3,591.2
2026-03-12 12:20:41,10037,0.0871,0.0525,0.274,4.01,1.32,32.8,0.89,2.1,2.07,3,591.3
2026-03-12 12:20:41,10038,0.0773,0.0307,0.1896,4.01,1.22,30.4,0.88,2.33,2.07,3,591.5
2026-03-12 12:20:41,10039,0.0894,0.0551,0.3171,4.01,0.97,24.1,0.87,1.98,2.07,3,591.6
2026-03-12 12:20:41,10040,0.096,0.0595,0.2918,4.01,1.17,29.1,0.93,2.08,2.07,3,591.6
2026-03-12 12:20:41,10041,0.0875,0.0383,0.2204,4.01,1.18,29.3,0.92,2.3,2.07,3,591.7
2026-03-12 12:20:41,10042,0.0845,0.0459,0.2164,4.01,1.18,29.5,0.92,2.08,2.07,3,591.8
2026-03-12 12:20:41,10043,0.0812,0.0354,0.2392,4.01,0.95,23.6,0.87,1.95,2.07,3,591.9
2026-03-12 12:20:41,10044,0.0749,0.0405,0.1661,4.01,0.67,16.8,0.79,1.84,2.07,3,591.9
2026-03-12 12:20:41,10045,0.0724,0.0364,0.1976,4.01,0.83,20.6,0.83,1.89,2.07,3,592.0
2026-03-12 12:20:41,10046,0.0892,0.0597,0.3337,4.01,1.36,33.8,0.9,2.42,2.07,3,592.1
2026-03-12 12:20:42,10047,0.0795,0.0302,0.2038,4.01,1.09,27.1,0.91,2.28,2.07,3,592.2
2026-03-12 12:20:42,10048,0.0756,0.0377,0.1979,4.01,1.05,26.3,0.9,2.03,2.07,3,592.3
2026-03-12 12:20:42,10049,0.0803,0.0424,0.2672,4.01,0.86,21.4,0.84,1.95,2.07,3,592.4
2026-03-12 12:20:42,10050,0.0783,0.0333,0.2434,4.01,0.69,17.1,0.79,1.66,2.07,3,592.4
2026-03-12 12:20:42,10051,0.08,0.0427,0.2415,4.01,0.81,20.1,0.83,1.7,2.07,3,592.5
2026-03-12 12:20:42,10052,0.0733,0.0288,0.2016,4.01,0.88,22.0,0.85,1.89,2.07,3,592.6
2026-03-12 12:20:42,10053,0.0735,0.048,0.1772,4.01,0.78,19.4,0.82,1.7,2.07,3,592.6
2026-03-12 12:20:42,10054,0.0791,0.0437,0.2628,4.01,0.59,14.8,0.77,1.65,2.07,3,592.7
2026-03-12 12:20:42,10055,0.0796,0.0408,0.2385,4.01,0.86,21.4,0.84,1.7,2.07,3,592.7
2026-03-12 12:20:42,10056,0.0844,0.0447,0.2786,4.01,1.52,37.8,0.94,2.55,2.07,3,592.8
2026-03-12 12:20:42,10057,0.0891,0.0521,0.272,4.01,0.91,22.7,0.87,1.95,2.07,3,592.9
